Order_ID,Date,Month,Quarter,Category,Product,City,State,Quantity,Unit_Price,Discount_Percent,Final_Amount,Payment_Method,Order_Status,Customer_Rating
ORD10563,2023-11-07,November,Q4,Beauty,Sunscreen,Chennai,Tamil Nadu,2,33147.48,3.0,64306.11,Cash on Delivery,Returned,4.8
ORD10564,2023-12-02,December,Q4,Clothing,Jacket,Jaipur,Rajasthan,4,16302.64,4.0,62602.14,UPI,Returned,3.6
ORD10565,2023-06-14,June,Q2,Clothing,Jacket,Delhi,Delhi,5,38578.6,15.0,163959.05,Credit Card,Delivered,3.7
ORD10566,2023-08-27,August,Q3,Sports,Football,Jaipur,Rajasthan,1,37866.03,26.0,28020.86,UPI,Returned,3.6
ORD10567,2023-08-15,August,Q3,Grocery,Dal 1kg,Chennai,Tamil Nadu,3,15021.78,32.0,30644.43,Net Banking,Delivered,4.2
ORD10568,2023-08-15,August,Q3,Clothing,Jacket,Mumbai,Maharashtra,5,49321.76,16.0,207151.39,UPI,Delivered,2.8
ORD10569,2023-12-12,December,Q4,Beauty,Sunscreen,Mumbai,Maharashtra,1,35182.54,33.0,23572.3,UPI,Delivered,3.4
ORD10570,2023-04-20,April,Q2,Sports,Dumbbells,Jaipur,Rajasthan,4,31279.45,28.0,90084.82,Net Banking,Cancelled,3.5
ORD10571,2023-09-19,September,Q3,Sports,Football,Kolkata,West Bengal,2,9451.93,15.0,16068.28,Net Banking,Delivered,4.8
ORD10572,2023-08-31,August,Q3,Books,Python Guide,Bangalore,Karnataka,1,3633.71,1.0,3597.37,Net Banking,Returned,4.3
ORD10573,2023-03-28,March,Q1,Home & Kitchen,Mixer Grinder,Bangalore,Karnataka,4,43014.63,36.0,110117.45,Net Banking,Cancelled,4.2
ORD10574,2023-12-04,December,Q4,Home & Kitchen,Curtains,Ahmedabad,Gujarat,4,27624.9,18.0,90609.67,Debit Card,Returned,3.4
ORD10575,2023-02-13,February,Q1,Electronics,Tablet,Kolkata,West Bengal,2,35620.89,11.0,63405.18,Cash on Delivery,Delivered,4.8
ORD10576,2023-05-26,May,Q2,Electronics,Smartphone,Jaipur,Rajasthan,4,35258.88,5.0,133983.74,Credit Card,Delivered,3.7
ORD10577,2023-09-21,September,Q3,Books,UPSC Guide,Ahmedabad,Gujarat,1,26191.67,24.0,19905.67,Credit Card,Cancelled,3.1
ORD10578,2023-12-06,December,Q4,Books,Children Book,Mumbai,Maharashtra,3,26774.91,0.0,80324.73,Net Banking,Cancelled,3.6
ORD10579,2023-11-21,November,Q4,Beauty,Lipstick,Madurai,Tamil Nadu,3,14495.96,1.0,43053.0,UPI,Cancelled,4.8
ORD10580,2023-11-14,November,Q4,Books,Data Science Book,Kolkata,West Bengal,5,8495.51,2.0,41628.0,Cash on Delivery,Delivered,5.0
ORD10581,2023-06-21,June,Q2,Books,UPSC Guide,Delhi,Delhi,2,25304.53,34.0,33401.98,Debit Card,Cancelled,3.2
ORD10582,2023-02-17,February,Q1,Books,Novel,Hyderabad,Telangana,1,37084.39,24.0,28184.14,Debit Card,Returned,4.8
ORD10583,2023-05-01,May,Q2,Beauty,Shampoo,Hyderabad,Telangana,2,24271.68,32.0,33009.48,UPI,Delivered,4.7
ORD10584,2023-12-11,December,Q4,Home & Kitchen,Water Bottle,Bangalore,Karnataka,4,37650.43,17.0,124999.43,Net Banking,Delivered,3.5
ORD10585,2023-06-08,June,Q2,Sports,Badminton Set,Madurai,Tamil Nadu,1,32130.94,30.0,22491.66,Debit Card,Returned,2.8
ORD10586,2023-04-26,April,Q2,Toys,RC Car,Hyderabad,Telangana,4,37320.22,30.0,104496.62,Net Banking,Returned,3.8
ORD10587,2023-04-12,April,Q2,Grocery,Oil 1L,Bangalore,Karnataka,5,43520.37,0.0,217601.85,Net Banking,Returned,4.8
ORD10588,2023-03-17,March,Q1,Beauty,Sunscreen,Mumbai,Maharashtra,1,45889.72,25.0,34417.29,Net Banking,Cancelled,4.9
ORD10589,2023-01-13,January,Q1,Books,Novel,Hyderabad,Telangana,3,40125.7,10.0,108339.39,Net Banking,Delivered,4.0
ORD10590,2023-01-24,January,Q1,Sports,Badminton Set,Madurai,Tamil Nadu,2,15697.83,0.0,31395.66,Credit Card,Delivered,2.5
ORD10591,2023-05-06,May,Q2,Toys,LEGO Set,Ahmedabad,Gujarat,1,34290.7,14.0,29490.0,UPI,Delivered,4.3
ORD10592,2023-09-01,September,Q3,Electronics,Smartphone,Jaipur,Rajasthan,1,2891.25,24.0,2197.35,Debit Card,Cancelled,4.7
ORD10593,2023-11-09,November,Q4,Clothing,T-Shirt,Delhi,Delhi,5,6538.87,26.0,24193.82,Cash on Delivery,Delivered,4.7
ORD10594,2023-02-07,February,Q1,Clothing,Jeans,Hyderabad,Telangana,3,23374.43,37.0,44177.67,UPI,Returned,4.1
ORD10595,2023-08-22,August,Q3,Beauty,Perfume,Bangalore,Karnataka,1,13900.51,2.0,13622.5,Credit Card,Delivered,3.5
ORD10596,2023-08-01,August,Q3,Books,Python Guide,Kolkata,West Bengal,1,24611.5,37.0,15505.25,Debit Card,Returned,4.0
ORD10597,2023-11-19,November,Q4,Clothing,Jeans,Ahmedabad,Gujarat,4,10958.41,26.0,32436.89,UPI,Delivered,4.8
ORD10598,2023-10-22,October,Q4,Electronics,Smartphone,Delhi,Delhi,5,36390.88,31.0,125548.54,Net Banking,Delivered,2.5
ORD10599,2023-04-10,April,Q2,Electronics,Smartphone,Pune,Maharashtra,3,7622.79,13.0,19895.48,Credit Card,Cancelled,3.5
ORD10600,2023-12-23,December,Q4,Grocery,Tea 250g,Pune,Maharashtra,4,42210.26,31.0,116500.32,Cash on Delivery,Delivered,4.5
ORD10601,2023-07-16,July,Q3,Electronics,Smart Watch,Kolkata,West Bengal,1,28383.83,37.0,17881.81,UPI,Returned,3.4
ORD10602,2023-09-11,September,Q3,Electronics,Smartphone,Madurai,Tamil Nadu,5,42674.44,14.0,183500.09,UPI,Delivered,4.6
ORD10603,2023-07-24,July,Q3,Home & Kitchen,Water Bottle,Mumbai,Maharashtra,4,33053.67,12.0,116348.92,Credit Card,Delivered,3.5
ORD10604,2023-05-05,May,Q2,Grocery,Rice 5kg,Kolkata,West Bengal,2,7040.15,8.0,12953.88,Cash on Delivery,Delivered,4.3
ORD10605,2023-03-17,March,Q1,Grocery,Tea 250g,Delhi,Delhi,5,32188.21,20.0,128752.84,Net Banking,Delivered,4.9
ORD10606,2023-12-02,December,Q4,Electronics,Headphones,Mumbai,Maharashtra,3,39399.54,2.0,115834.65,Cash on Delivery,Returned,2.8
ORD10607,2023-12-19,December,Q4,Home & Kitchen,Water Bottle,Chennai,Tamil Nadu,1,1892.04,6.0,1778.52,Net Banking,Cancelled,4.1
ORD10608,2023-01-03,January,Q1,Electronics,Laptop,Bangalore,Karnataka,1,8653.84,2.0,8480.76,Credit Card,Returned,3.3
ORD10609,2023-02-24,February,Q1,Home & Kitchen,Water Bottle,Delhi,Delhi,1,5753.28,24.0,4372.49,Credit Card,Delivered,4.0
ORD10610,2023-08-06,August,Q3,Toys,Doll,Pune,Maharashtra,3,6084.08,27.0,13324.14,UPI,Delivered,3.9
ORD10611,2023-04-23,April,Q2,Electronics,Tablet,Bangalore,Karnataka,3,3207.93,11.0,8565.17,Debit Card,Delivered,4.4
ORD10612,2023-04-01,April,Q2,Home & Kitchen,Curtains,Chennai,Tamil Nadu,5,2082.91,4.0,9997.97,Cash on Delivery,Returned,4.6
ORD10613,2023-12-23,December,Q4,Home & Kitchen,Mixer Grinder,Kolkata,West Bengal,1,367.16,7.0,341.46,Cash on Delivery,Delivered,2.7
ORD10614,2023-09-23,September,Q3,Toys,RC Car,Bangalore,Karnataka,2,7197.24,11.0,12811.09,Debit Card,Delivered,3.6
ORD10615,2023-08-26,August,Q3,Electronics,Tablet,Bangalore,Karnataka,4,30621.89,4.0,117588.06,UPI,Delivered,4.6
ORD10616,2023-01-26,January,Q1,Toys,LEGO Set,Ahmedabad,Gujarat,2,9635.55,39.0,11755.37,Cash on Delivery,Delivered,4.9
ORD10617,2023-10-13,October,Q4,Sports,Dumbbells,Chennai,Tamil Nadu,3,2700.8,5.0,7697.28,Net Banking,Returned,2.9
ORD10618,2023-05-08,May,Q2,Home & Kitchen,Pressure Cooker,Mumbai,Maharashtra,1,32260.8,11.0,28712.11,UPI,Cancelled,3.6
ORD10619,2023-03-04,March,Q1,Grocery,Rice 5kg,Delhi,Delhi,1,46246.82,7.0,43009.54,Net Banking,Cancelled,4.5
ORD10620,2023-08-22,August,Q3,Clothing,T-Shirt,Chennai,Tamil Nadu,4,29655.7,13.0,103201.84,UPI,Delivered,3.0
ORD10621,2023-03-10,March,Q1,Clothing,Saree,Chennai,Tamil Nadu,1,11894.06,17.0,9872.07,Debit Card,Delivered,3.0
ORD10622,2023-08-26,August,Q3,Grocery,Biscuits,Kolkata,West Bengal,1,44529.92,6.0,41858.12,Net Banking,Delivered,4.8
ORD10623,2023-12-08,December,Q4,Toys,Doll,Bangalore,Karnataka,4,36005.07,25.0,108015.21,Debit Card,Delivered,4.9
ORD10624,2023-09-29,September,Q3,Home & Kitchen,Mixer Grinder,Jaipur,Rajasthan,1,14066.18,4.0,13503.53,Net Banking,Delivered,3.7
ORD10625,2023-10-14,October,Q4,Beauty,Shampoo,Hyderabad,Telangana,5,7881.57,32.0,26797.34,Debit Card,Cancelled,4.9
ORD10626,2023-11-01,November,Q4,Sports,Cricket Bat,Pune,Maharashtra,5,24486.21,40.0,73458.63,Net Banking,Delivered,4.0
ORD10627,2023-06-12,June,Q2,Electronics,Smart Watch,Chennai,Tamil Nadu,2,16398.43,23.0,25253.58,Cash on Delivery,Delivered,4.7
ORD10628,2023-08-15,August,Q3,Electronics,Smart Watch,Mumbai,Maharashtra,1,49564.11,29.0,35190.52,Net Banking,Cancelled,3.8
ORD10629,2023-11-10,November,Q4,Toys,RC Car,Delhi,Delhi,4,24789.49,3.0,96183.22,Net Banking,Delivered,4.4
ORD10630,2023-09-16,September,Q3,Home & Kitchen,Bedsheet,Hyderabad,Telangana,2,32399.63,4.0,62207.29,UPI,Delivered,3.7
ORD10631,2023-08-07,August,Q3,Grocery,Biscuits,Jaipur,Rajasthan,1,48822.22,19.0,39546.0,Net Banking,Delivered,2.8
ORD10632,2023-10-08,October,Q4,Beauty,Lipstick,Mumbai,Maharashtra,1,19274.72,28.0,13877.8,UPI,Returned,3.8
ORD10633,2023-08-17,August,Q3,Books,Children Book,Ahmedabad,Gujarat,5,39734.21,32.0,135096.31,UPI,Delivered,2.7
ORD10634,2023-03-23,March,Q1,Beauty,Face Cream,Delhi,Delhi,4,18311.26,25.0,54933.78,Debit Card,Cancelled,3.4
ORD10635,2023-09-01,September,Q3,Clothing,Jacket,Chennai,Tamil Nadu,2,49063.52,10.0,88314.34,Net Banking,Cancelled,2.8
ORD10636,2023-08-19,August,Q3,Sports,Football,Madurai,Tamil Nadu,3,44901.76,20.0,107764.22,Credit Card,Delivered,3.6
ORD10637,2023-05-13,May,Q2,Beauty,Perfume,Kolkata,West Bengal,4,25097.43,33.0,67261.11,Cash on Delivery,Cancelled,3.7
ORD10638,2023-05-07,May,Q2,Books,UPSC Guide,Jaipur,Rajasthan,3,40005.2,38.0,74409.67,Credit Card,Delivered,4.5
ORD10639,2023-11-23,November,Q4,Grocery,Rice 5kg,Delhi,Delhi,4,44902.4,12.0,158056.45,Credit Card,Delivered,4.9
ORD10640,2023-05-22,May,Q2,Books,Data Science Book,Bangalore,Karnataka,4,7567.38,8.0,27847.96,Credit Card,Delivered,4.9
ORD10641,2023-09-24,September,Q3,Toys,Puzzle,Bangalore,Karnataka,4,17367.68,18.0,56965.99,UPI,Delivered,4.1
ORD10642,2023-09-06,September,Q3,Clothing,T-Shirt,Chennai,Tamil Nadu,5,32251.37,16.0,135455.75,UPI,Returned,3.4
ORD10643,2023-11-17,November,Q4,Grocery,Tea 250g,Hyderabad,Telangana,5,6641.11,32.0,22579.77,UPI,Delivered,2.9
ORD10644,2023-05-03,May,Q2,Grocery,Oil 1L,Hyderabad,Telangana,1,7459.5,11.0,6638.95,Cash on Delivery,Delivered,4.9
ORD10645,2023-05-21,May,Q2,Books,Python Guide,Bangalore,Karnataka,2,8104.67,5.0,15398.87,Cash on Delivery,Delivered,5.0
ORD10646,2023-08-14,August,Q3,Grocery,Oil 1L,Madurai,Tamil Nadu,2,10297.51,28.0,14828.41,UPI,Delivered,4.2
ORD10647,2023-02-09,February,Q1,Beauty,Lipstick,Ahmedabad,Gujarat,2,26705.47,5.0,50740.39,Net Banking,Delivered,2.6
ORD10648,2023-05-27,May,Q2,Grocery,Oil 1L,Bangalore,Karnataka,1,48509.0,22.0,37837.02,UPI,Returned,3.8
ORD10649,2023-05-01,May,Q2,Books,Children Book,Bangalore,Karnataka,5,36440.76,37.0,114788.39,Credit Card,Returned,3.3
ORD10650,2023-05-20,May,Q2,Electronics,Laptop,Ahmedabad,Gujarat,1,15438.71,16.0,12968.52,Net Banking,Delivered,4.6
ORD10651,2023-06-21,June,Q2,Clothing,Saree,Mumbai,Maharashtra,5,32083.57,23.0,123521.74,UPI,Delivered,3.1
ORD10652,2023-06-13,June,Q2,Electronics,Smartphone,Ahmedabad,Gujarat,4,33869.32,38.0,83995.91,Net Banking,Delivered,4.9
ORD10653,2023-10-04,October,Q4,Grocery,Oil 1L,Jaipur,Rajasthan,5,25602.21,2.0,125450.83,Net Banking,Delivered,4.2
ORD10654,2023-02-11,February,Q1,Toys,Doll,Pune,Maharashtra,3,658.93,14.0,1700.04,Net Banking,Cancelled,3.3
ORD10655,2023-03-12,March,Q1,Clothing,Jeans,Kolkata,West Bengal,4,40194.09,12.0,141483.2,Net Banking,Returned,4.5
ORD10656,2023-03-19,March,Q1,Home & Kitchen,Water Bottle,Jaipur,Rajasthan,1,7224.78,12.0,6357.81,Cash on Delivery,Delivered,5.0
ORD10657,2023-04-29,April,Q2,Clothing,Jacket,Pune,Maharashtra,1,380.61,26.0,281.65,Debit Card,Cancelled,3.2
ORD10658,2023-07-16,July,Q3,Grocery,Biscuits,Bangalore,Karnataka,2,9341.02,15.0,15879.73,Credit Card,Delivered,3.9
ORD10659,2023-12-22,December,Q4,Books,UPSC Guide,Ahmedabad,Gujarat,4,11264.79,32.0,30640.23,UPI,Returned,2.9
ORD10660,2023-03-20,March,Q1,Clothing,Saree,Pune,Maharashtra,2,24619.73,28.0,35452.41,Credit Card,Delivered,3.1
ORD10661,2023-12-28,December,Q4,Grocery,Rice 5kg,Jaipur,Rajasthan,3,29074.24,23.0,67161.49,Net Banking,Delivered,4.7
ORD10662,2023-04-20,April,Q2,Beauty,Sunscreen,Jaipur,Rajasthan,1,42271.74,7.0,39312.72,UPI,Returned,2.6
ORD10663,2023-02-02,February,Q1,Home & Kitchen,Bedsheet,Bangalore,Karnataka,1,13669.88,17.0,11346.0,UPI,Delivered,4.8
ORD10664,2023-08-01,August,Q3,Books,Novel,Ahmedabad,Gujarat,1,25717.63,31.0,17745.16,Credit Card,Cancelled,3.0
ORD10665,2023-07-28,July,Q3,Home & Kitchen,Water Bottle,Madurai,Tamil Nadu,3,41349.76,27.0,90555.97,UPI,Delivered,3.3
ORD10666,2023-06-19,June,Q2,Beauty,Shampoo,Mumbai,Maharashtra,2,25932.63,15.0,44085.47,UPI,Delivered,3.7
ORD10667,2023-10-05,October,Q4,Clothing,Jeans,Bangalore,Karnataka,5,11094.62,8.0,51035.25,Cash on Delivery,Cancelled,4.7
ORD10668,2023-08-27,August,Q3,Clothing,Kurta,Kolkata,West Bengal,1,5872.45,5.0,5578.83,UPI,Delivered,2.5
ORD10669,2023-08-01,August,Q3,Beauty,Shampoo,Kolkata,West Bengal,5,26179.9,39.0,79848.7,UPI,Delivered,2.9
ORD10670,2023-02-01,February,Q1,Clothing,Jeans,Bangalore,Karnataka,2,34417.96,12.0,60575.61,Credit Card,Returned,3.0
ORD10671,2023-04-16,April,Q2,Clothing,T-Shirt,Mumbai,Maharashtra,4,37878.84,2.0,148485.05,Cash on Delivery,Cancelled,2.8
ORD10672,2023-08-04,August,Q3,Electronics,Smart Watch,Delhi,Delhi,3,2211.91,12.0,5839.44,Credit Card,Delivered,2.5
ORD10673,2023-07-19,July,Q3,Sports,Badminton Set,Chennai,Tamil Nadu,2,33546.5,1.0,66422.07,UPI,Cancelled,2.9
ORD10674,2023-10-27,October,Q4,Beauty,Perfume,Bangalore,Karnataka,5,39051.07,25.0,146441.51,Credit Card,Delivered,3.8
ORD10675,2023-12-23,December,Q4,Electronics,Tablet,Chennai,Tamil Nadu,2,48214.98,7.0,89679.86,Credit Card,Delivered,4.4
ORD10676,2023-01-11,January,Q1,Sports,Badminton Set,Kolkata,West Bengal,3,34921.74,7.0,97431.65,Credit Card,Delivered,4.2
ORD10677,2023-10-22,October,Q4,Beauty,Lipstick,Pune,Maharashtra,2,25736.84,16.0,43237.89,UPI,Delivered,4.4
ORD10678,2023-07-14,July,Q3,Grocery,Rice 5kg,Ahmedabad,Gujarat,2,24816.01,14.0,42683.54,Credit Card,Delivered,3.2
ORD10679,2023-09-02,September,Q3,Beauty,Lipstick,Delhi,Delhi,4,14216.39,24.0,43217.83,Net Banking,Delivered,3.3
ORD10680,2023-01-04,January,Q1,Toys,Doll,Pune,Maharashtra,2,42845.85,36.0,54842.69,UPI,Delivered,4.5
ORD10681,2023-06-30,June,Q2,Electronics,Smart Watch,Delhi,Delhi,4,21931.01,26.0,64915.79,Debit Card,Returned,2.7
ORD10682,2023-06-02,June,Q2,Toys,Puzzle,Delhi,Delhi,2,3282.29,39.0,4004.39,Cash on Delivery,Returned,3.3
ORD10683,2023-07-19,July,Q3,Clothing,Jeans,Pune,Maharashtra,4,13961.99,29.0,39652.05,UPI,Returned,4.0
ORD10684,2023-08-03,August,Q3,Beauty,Lipstick,Jaipur,Rajasthan,4,49376.78,20.0,158005.7,Net Banking,Delivered,2.9
ORD10685,2023-10-03,October,Q4,Clothing,Saree,Kolkata,West Bengal,4,11579.55,38.0,28717.28,Credit Card,Delivered,2.6
ORD10686,2023-10-07,October,Q4,Grocery,Rice 5kg,Bangalore,Karnataka,4,30248.97,13.0,105266.42,Cash on Delivery,Delivered,3.3
ORD10687,2023-11-05,November,Q4,Clothing,Jacket,Kolkata,West Bengal,4,10136.49,26.0,30004.01,UPI,Cancelled,3.7
ORD10688,2023-04-23,April,Q2,Beauty,Sunscreen,Ahmedabad,Gujarat,1,47631.4,1.0,47155.09,Credit Card,Returned,3.6
ORD10689,2023-09-07,September,Q3,Grocery,Oil 1L,Pune,Maharashtra,4,23009.83,1.0,91118.93,UPI,Delivered,3.9
ORD10690,2023-04-23,April,Q2,Grocery,Tea 250g,Bangalore,Karnataka,3,35800.37,19.0,86994.9,Net Banking,Cancelled,2.8
ORD10691,2023-05-20,May,Q2,Grocery,Tea 250g,Ahmedabad,Gujarat,2,25358.92,16.0,42602.99,Net Banking,Cancelled,3.7
ORD10692,2023-08-12,August,Q3,Beauty,Perfume,Madurai,Tamil Nadu,1,1455.94,2.0,1426.82,UPI,Cancelled,4.6
ORD10693,2023-09-06,September,Q3,Electronics,Headphones,Pune,Maharashtra,1,21436.0,40.0,12861.6,Credit Card,Delivered,3.5
ORD10694,2023-01-15,January,Q1,Sports,Football,Hyderabad,Telangana,5,4292.84,28.0,15454.22,Credit Card,Delivered,4.7
ORD10695,2023-07-19,July,Q3,Home & Kitchen,Mixer Grinder,Ahmedabad,Gujarat,3,1917.01,26.0,4255.76,Cash on Delivery,Returned,3.6
ORD10696,2023-06-22,June,Q2,Books,Data Science Book,Kolkata,West Bengal,5,1160.71,13.0,5049.09,UPI,Cancelled,3.9
ORD10697,2023-12-09,December,Q4,Clothing,Kurta,Delhi,Delhi,2,16831.57,20.0,26930.51,UPI,Delivered,4.4
ORD10698,2023-12-14,December,Q4,Books,Novel,Pune,Maharashtra,2,24872.74,34.0,32832.02,Cash on Delivery,Delivered,4.5
ORD10699,2023-07-27,July,Q3,Books,Novel,Mumbai,Maharashtra,3,49811.57,16.0,125525.16,Credit Card,Cancelled,3.1
ORD10700,2023-03-26,March,Q1,Clothing,Jacket,Madurai,Tamil Nadu,3,3410.13,32.0,6956.67,Debit Card,Delivered,3.7
ORD10701,2023-08-28,August,Q3,Clothing,Saree,Ahmedabad,Gujarat,3,21673.88,22.0,50716.88,Net Banking,Delivered,3.0
ORD10702,2023-03-07,March,Q1,Grocery,Biscuits,Bangalore,Karnataka,1,31410.8,21.0,24814.53,Net Banking,Delivered,3.0
ORD10703,2023-11-15,November,Q4,Grocery,Oil 1L,Ahmedabad,Gujarat,5,42646.09,36.0,136467.49,Credit Card,Cancelled,4.8
ORD10704,2023-10-01,October,Q4,Sports,Yoga Mat,Kolkata,West Bengal,2,12056.68,30.0,16879.35,Net Banking,Returned,4.4
ORD10705,2023-01-14,January,Q1,Beauty,Face Cream,Chennai,Tamil Nadu,4,13383.39,11.0,47644.87,Cash on Delivery,Delivered,2.9
ORD10706,2023-07-21,July,Q3,Toys,Board Game,Delhi,Delhi,2,9636.2,10.0,17345.16,Net Banking,Returned,4.6
ORD10707,2023-10-31,October,Q4,Toys,RC Car,Mumbai,Maharashtra,2,8009.96,5.0,15218.92,UPI,Cancelled,3.1
ORD10708,2023-10-16,October,Q4,Home & Kitchen,Mixer Grinder,Kolkata,West Bengal,1,2813.6,36.0,1800.7,UPI,Delivered,3.3
ORD10709,2023-12-06,December,Q4,Toys,Doll,Delhi,Delhi,4,47160.95,29.0,133937.1,Credit Card,Cancelled,2.9
ORD10710,2023-01-14,January,Q1,Clothing,Jacket,Jaipur,Rajasthan,5,12627.81,35.0,41040.38,Credit Card,Delivered,3.1
ORD10711,2023-02-12,February,Q1,Beauty,Sunscreen,Pune,Maharashtra,2,46778.23,9.0,85136.38,Debit Card,Delivered,2.8
ORD10712,2023-11-26,November,Q4,Grocery,Tea 250g,Hyderabad,Telangana,5,2843.47,21.0,11231.71,Credit Card,Delivered,4.2
ORD10713,2023-08-08,August,Q3,Toys,RC Car,Chennai,Tamil Nadu,3,43977.71,37.0,83117.87,UPI,Delivered,3.4
ORD10714,2023-03-11,March,Q1,Electronics,Tablet,Mumbai,Maharashtra,1,34549.59,32.0,23493.72,Cash on Delivery,Returned,3.1
ORD10715,2023-08-25,August,Q3,Books,Novel,Delhi,Delhi,5,43354.3,34.0,143069.19,Net Banking,Delivered,3.5
ORD10716,2023-04-04,April,Q2,Books,Data Science Book,Chennai,Tamil Nadu,3,10558.81,36.0,20272.92,UPI,Returned,4.8
ORD10717,2023-01-26,January,Q1,Electronics,Headphones,Delhi,Delhi,4,23581.01,17.0,78288.95,Net Banking,Delivered,4.6
ORD10718,2023-05-14,May,Q2,Home & Kitchen,Bedsheet,Ahmedabad,Gujarat,1,17625.22,24.0,13395.17,UPI,Returned,4.5
ORD10719,2023-07-14,July,Q3,Electronics,Smartphone,Bangalore,Karnataka,4,39561.41,5.0,150333.36,UPI,Delivered,3.5
ORD10720,2023-06-17,June,Q2,Clothing,T-Shirt,Bangalore,Karnataka,2,25842.48,39.0,31527.83,Debit Card,Cancelled,4.6
ORD10721,2023-04-19,April,Q2,Toys,Doll,Kolkata,West Bengal,4,43681.62,5.0,165990.16,Cash on Delivery,Delivered,2.9
ORD10722,2023-08-21,August,Q3,Books,Python Guide,Delhi,Delhi,4,18411.6,16.0,61862.98,Cash on Delivery,Delivered,3.4
ORD10723,2023-06-17,June,Q2,Electronics,Smartphone,Ahmedabad,Gujarat,5,31350.04,36.0,100320.13,Debit Card,Delivered,4.9
ORD10724,2023-06-22,June,Q2,Home & Kitchen,Mixer Grinder,Pune,Maharashtra,5,21473.72,10.0,96631.74,UPI,Delivered,2.7
ORD10725,2023-07-14,July,Q3,Clothing,T-Shirt,Ahmedabad,Gujarat,4,38679.3,37.0,97471.84,Net Banking,Delivered,4.6
ORD10726,2023-05-23,May,Q2,Sports,Football,Chennai,Tamil Nadu,3,14433.7,20.0,34640.88,Debit Card,Cancelled,2.8
ORD10727,2023-08-04,August,Q3,Sports,Yoga Mat,Chennai,Tamil Nadu,4,9059.48,32.0,24641.79,UPI,Delivered,2.6
ORD10728,2023-05-10,May,Q2,Grocery,Dal 1kg,Madurai,Tamil Nadu,5,34229.14,18.0,140339.47,Debit Card,Delivered,2.5
ORD10729,2023-02-11,February,Q1,Toys,Board Game,Pune,Maharashtra,4,36818.4,10.0,132546.24,Credit Card,Delivered,2.7
ORD10730,2023-08-29,August,Q3,Beauty,Shampoo,Kolkata,West Bengal,3,49837.13,38.0,92697.06,Cash on Delivery,Delivered,4.9
ORD10731,2023-01-10,January,Q1,Electronics,Headphones,Ahmedabad,Gujarat,5,19077.84,39.0,58187.41,Debit Card,Cancelled,4.2
ORD10732,2023-10-04,October,Q4,Electronics,Tablet,Bangalore,Karnataka,3,8534.83,20.0,20483.59,Net Banking,Delivered,3.3
ORD10733,2023-01-27,January,Q1,Clothing,Saree,Ahmedabad,Gujarat,4,7132.7,5.0,27104.26,Debit Card,Returned,2.6
ORD10734,2023-06-29,June,Q2,Books,Novel,Pune,Maharashtra,3,45144.49,11.0,120535.79,UPI,Cancelled,4.6
ORD10735,2023-04-25,April,Q2,Beauty,Lipstick,Bangalore,Karnataka,3,36856.62,20.0,88455.89,Cash on Delivery,Returned,4.9
ORD10736,2023-11-29,November,Q4,Electronics,Laptop,Bangalore,Karnataka,1,11531.53,1.0,11416.21,Net Banking,Returned,3.2
ORD10737,2023-02-05,February,Q1,Clothing,Kurta,Mumbai,Maharashtra,4,17858.18,28.0,51431.56,Net Banking,Delivered,3.7
ORD10738,2023-11-30,November,Q4,Home & Kitchen,Mixer Grinder,Madurai,Tamil Nadu,1,10226.5,11.0,9101.59,Cash on Delivery,Delivered,4.6
ORD10739,2023-01-21,January,Q1,Sports,Badminton Set,Mumbai,Maharashtra,5,38354.04,7.0,178346.29,Debit Card,Returned,4.8
ORD10740,2023-01-16,January,Q1,Clothing,Saree,Mumbai,Maharashtra,3,34081.55,27.0,74638.59,Cash on Delivery,Delivered,3.5
ORD10741,2023-05-07,May,Q2,Beauty,Shampoo,Mumbai,Maharashtra,1,23038.65,28.0,16587.83,UPI,Cancelled,3.7
ORD10742,2023-04-13,April,Q2,Electronics,Headphones,Mumbai,Maharashtra,5,47547.25,13.0,206830.54,Cash on Delivery,Delivered,4.3
ORD10743,2023-01-11,January,Q1,Sports,Cricket Bat,Hyderabad,Telangana,3,39917.44,30.0,83826.62,Cash on Delivery,Returned,3.9
ORD10744,2023-11-15,November,Q4,Clothing,Kurta,Hyderabad,Telangana,2,12042.0,31.0,16617.96,Credit Card,Delivered,3.5
ORD10745,2023-03-20,March,Q1,Home & Kitchen,Curtains,Pune,Maharashtra,3,32376.04,38.0,60219.43,UPI,Returned,2.9
ORD10746,2023-05-03,May,Q2,Toys,Doll,Jaipur,Rajasthan,2,17984.26,4.0,34529.78,Debit Card,Returned,3.4
ORD10747,2023-03-06,March,Q1,Grocery,Tea 250g,Kolkata,West Bengal,3,28174.7,17.0,70155.0,UPI,Cancelled,4.4
ORD10748,2023-08-31,August,Q3,Home & Kitchen,Curtains,Pune,Maharashtra,1,2069.88,14.0,1780.1,Debit Card,Delivered,3.7
ORD10749,2023-12-09,December,Q4,Grocery,Biscuits,Ahmedabad,Gujarat,1,14570.62,17.0,12093.61,Net Banking,Delivered,4.8
ORD10750,2023-02-28,February,Q1,Home & Kitchen,Pressure Cooker,Hyderabad,Telangana,2,26178.45,12.0,46074.07,Credit Card,Delivered,2.6
ORD10751,2023-10-16,October,Q4,Clothing,Jacket,Pune,Maharashtra,4,4769.49,26.0,14117.69,UPI,Delivered,3.9
